ID,Region_East Midlands,Region_East of England,Region_London,Region_North East,Region_North West,Region_Scotland,Region_South East,Region_South West,Region_Wales,Region_West Midlands,Region_Yorkshire and The Humber,Type_Large City,Type_Large Town,Type_Rural,Type_Small City,Type_Small Town,Population,%0-9YO,%10-19YO,%20-29YO,%30-39YO,%40-49YO,%50-59YO,%60-69YO,%70-79YO,%80+YO,AreaKM2,PopDensity,Businesses,%BusinessGrowth,BusinessesPer1kCap,%Unemployment,UnemploymentChange,2019Wage,HousePrice,%HousePriceGrowth,HousePricePerWage,%OwnOutright,%OwnWithMort,%PrivateRent,%SocialHousing,%Heavy Industry & Manufacturing,%Wholesale & Retail,%Agriculture,%Hospitality,%Public Admin & Defence,%Transport,%Health & Social Work,%Support & Admin,%Education,%Sciences,%FS & ICT,%Other Industry,%NoQuals,%Level1,%Level2,%Level3,%Level4+,%White,%Mixed,%Asian,%Black,%NoReligion,%Christian,%Muslim,%Buddhist,%Hindu,%Jewish,%Sikh,%BornUK,%BornIreland,%BornOtherEU,%BornOtherEurope,%BornAfrica,%BornME,%BornSouthAsia,%BornSEAsia,%BornEastAsia,%BornNAmerica,%BornLatinAmerica,%BornAustralasia,MbpsSpeed,%UnableDecent,%Under10Mbps,%LeaveVote,%17Turnout,Winner_17,seat_types_17,seat_types_yg
E14000530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105601,0.13019999999999998,0.1087,0.1276,0.1527,0.1444,0.1368,0.0909,0.0701,0.0386,53.00199987254761,1992.3965181301785,3825,0.2259615384615385,36.221247904849385,0.017457089,-0.010668691000000001,640,305000.0,0.6944444444444444,9.164663461538463,0.244856325,0.409404155,0.168005971,0.152655803,0.158,0.16,0.001,0.053,0.111,0.051,0.11,0.067,0.073,0.061,0.10100000000000002,0.055999999999999994,0.185,0.218,0.188,0.142,0.267,0.8553338079999999,0.02134293,0.097736764,0.019293316,0.335212948,0.581416832,0.013818056,0.030657609,0.03225496,0.0006928269999999999,0.0020303689999999998,0.83155636,0.006678085,0.037085506000000004,0.00358923,0.021843306,0.002039992,0.062662381,0.010122977,0.011989762,0.0067358209999999995,0.002396028,0.003300552,70.6,0.01342,0.1368,0.579,0.6436847975854603,Con,con safe,con safe
E14000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,77476,0.1087,0.109,0.1055,0.109,0.1258,0.1494,0.1143,0.1106,0.0677,44.0334938599304,1759.478824152576,2505,0.19570405727923634,32.33259331922144,0.03233277,-0.016719918,580,179995.0,0.19996666666666665,5.968003978779841,0.3889854170000001,0.36695625200000004,0.082004344,0.145423518,0.25799999999999995,0.17600000000000002,0.001,0.039,0.053,0.049,0.11800000000000001,0.042,0.10800000000000001,0.045,0.055,0.057,0.295,0.18925,0.17125,0.12825,0.21625,0.931288487,0.015524723,0.040364278999999996,0.009704576,0.258282017,0.7017434459999999,0.007223218000000002,0.001935719,0.007067321,0.000363759,0.020396498,0.961376569,0.005157586,0.008028685,0.00064957,0.004884767000000001,0.001026321,0.011796191000000001,0.001688882,0.001909736,0.002702211,0.0002988026,0.0004806818,50.0,0.0018899999999999998,0.1791,0.6779999999999999,0.6679919818431821,Con,con safe,con safe
E14000532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101861,0.1301,0.129,0.08449999999999999,0.12710000000000002,0.1502,0.138,0.1018,0.0833,0.055999999999999994,50.926031282814506,2000.1754983482085,6460,0.4681818181818183,63.419758298072864,0.019401316000000002,-0.006516134,790,315000.0,0.4318181818181819,7.6679649464459585,0.35351410899999997,0.387290618,0.11933198099999999,0.12261198300000001,0.14800000000000002,0.14800000000000002,0.002,0.044000000000000004,0.04,0.04,0.131,0.055,0.10400000000000001,0.11800000000000001,0.107,0.064,0.152,0.15125,0.16125,0.12325,0.41225,0.9043389140000001,0.021306332999999997,0.055895477,0.009762814,0.27199221500000004,0.652690209,0.031348676,0.003395762,0.012951517,0.022931742999999997,0.0026399979999999997,0.905405265,0.013065398999999998,0.023211272,0.0029195270000000003,0.01020799,0.0063567,0.018355747,0.003478585,0.007588698999999998,0.005559524000000001,0.0012837640000000002,0.002567527,54.8,0.01122,0.159,0.386,0.7227214377406932,Con,con lab marginal,con safe
E14000533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90620,0.1063,0.1029,0.1134,0.1178,0.132,0.1481,0.1267,0.1016,0.0513,124.637738388637,727.0671080169542,2960,0.149514563106796,32.663871110130216,0.032759179,-0.015123491999999997,540,140000.0,0.21739130434782614,4.985754985754986,0.367575141,0.357106981,0.114673927,0.14354067,0.315,0.172,0.004,0.043,0.051,0.05,0.113,0.04,0.084,0.040999999999999995,0.034,0.053,0.297,0.20625,0.16925,0.13025,0.19725,0.983887669,0.006599684000000001,0.006702093,0.002002663,0.388869292,0.6001615779999999,0.001615785,0.001695436,0.00119477,0.0005234230000000001,0.001490618,0.973237145,0.002378162,0.012596293,0.000989953,0.0029698570000000002,0.000318605,0.0019116329999999998,0.001524755,0.0010013318,0.001866117,0.0002503331,0.000955816,28.5,0.01201,0.2383,0.653,0.6745023139645927,Con,con safe,con safe
E14000534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101579,0.1016,0.1074,0.07339999999999999,0.0883,0.1259,0.157,0.1407,0.1286,0.07719999999999999,645.2209411121939,157.4328939555249,6120,0.16793893129770998,60.248673446283185,0.013747891000000002,-0.005103740999999998,630,390000.0,0.56,11.904761904761903,0.422556572,0.33714492100000004,0.112662494,0.10317766,0.16700000000000004,0.149,0.02,0.048,0.046,0.047,0.115,0.052000000000000005,0.10300000000000001,0.08,0.08900000000000001,0.085,0.179,0.16975,0.18175,0.12975,0.33975,0.9774846559999999,0.009993112,0.00934541,0.002148725,0.3299783070000001,0.6548366870000001,0.0030534509999999996,0.003135699,0.001449618,0.002344063,0.00042152,0.934222295,0.005541448,0.020017066,0.002169287,0.011792283,0.001634676,0.005315266,0.004420821,0.002765583,0.00640505,0.0017991710000000005,0.003917053,31.4,0.03632,0.2169,0.4970000000000001,0.7600845516998415,Con,con safe,con safe
E14000535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107100,0.1196,0.1089,0.1162,0.1217,0.1272,0.1472,0.1164,0.0947,0.0481,107.72573516901501,994.1914049782694,2585,0.1263616557734204,24.136321195144724,0.038379821,-0.012176012,480,130000.0,0.2560386473429952,5.208333333333333,0.34173482299999997,0.34915332299999996,0.12563068800000002,0.165142265,0.29,0.193,0.003,0.045,0.047,0.059000000000000004,0.133,0.042,0.075,0.035,0.031,0.047,0.32299999999999995,0.218,0.175,0.127,0.157,0.979571011,0.008036187,0.008291304000000001,0.0028455359999999996,0.405753871,0.5820691960000001,0.002982907,0.001864317,0.001648449,9.81219e-05,0.0016091999999999999,0.9697980659999998,0.002129246,0.015179465,0.0010695289999999998,0.00299272,0.00039248800000000003,0.003139902,0.001383519,0.0012952091900000002,0.0017465710000000001,0.00021586819,0.0006574170000000001,65.8,0.00561,0.1615,0.705,0.6411061017470158,Lab,con lab marginal,con lab marginal
E14000536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123871,0.1315,0.1216,0.1083,0.1207,0.1343,0.1409,0.1045,0.08900000000000001,0.049100000000000005,503.6592757169232,245.94206038135292,5985,0.2693531283138919,48.31639366760582,0.032165505,0.0017812159999999989,610,268000.0,0.5314285714285714,8.448928121059268,0.312820849,0.36562029,0.145334994,0.147934552,0.205,0.172,0.016,0.052000000000000005,0.05,0.054000000000000006,0.126,0.055,0.086,0.06,0.064,0.06,0.213,0.2085,0.1905,0.1325,0.2555,0.9349566140000001,0.014459005,0.035071719,0.012086063000000001,0.34008323,0.6272799720000001,0.008933947,0.007030282,0.011324596999999999,0.000982823,0.0008057380000000001,0.905471932,0.005285993,0.028997698,0.00328493,0.014503276,0.001903666,0.02168408,0.00465734,0.00532141,0.0044625459999999995,0.001478661,0.002948468,46.7,0.037000000000000005,0.2237,0.599,0.6867611887351666,Con,con safe,con safe
E14000537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92602,0.1307,0.1138,0.1286,0.1344,0.1246,0.1421,0.1025,0.0809,0.0425,27.8057256396804,3330.321287060804,2505,0.2249388753056234,27.051251592838174,0.05831997,-0.0030179159999999955,480,130000.0,0.30000000000000004,5.208333333333333,0.281956432,0.341759145,0.149635224,0.21154439,0.225,0.18899999999999997,0.001,0.048,0.055999999999999994,0.057999999999999996,0.12300000000000001,0.05,0.078,0.048,0.065,0.059000000000000004,0.29600000000000004,0.221,0.185,0.131,0.16699999999999998,0.8735135490000001,0.016964325,0.09560806300000001,0.011361125,0.25752619200000004,0.650424384,0.059358561,0.0026634540000000004,0.026689802000000002,0.000419964,0.00033155,0.90757482,0.006376818,0.021771805,0.001735113,0.015461297999999997,0.0015914420000000002,0.035730074,0.003171831,0.0034702264,0.0018235270000000001,0.0004531184,0.000839927,44.3,0.00093,0.219,0.618,0.5889115465319029,Lab,lab safe,con lab marginal
E14000538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123732,0.1405,0.1136,0.1181,0.1514,0.1405,0.133,0.0923,0.068,0.0425,185.468104907871,667.1335756703953,4905,0.2386363636363636,39.642129764329354,0.018496044,-0.005273261,620,308500.0,0.6675675675675676,9.568858560794043,0.292901127,0.40223074200000003,0.151922853,0.132915069,0.166,0.163,0.006,0.043,0.087,0.047,0.127,0.05,0.08900000000000001,0.068,0.091,0.061,0.18100000000000002,0.19375,0.17875,0.13375,0.31275,0.857942922,0.027363528999999998,0.083932721,0.025549167999999997,0.329001083,0.591231822,0.057504142,0.004193395999999999,0.011126848,0.0016569929999999998,0.001638479,0.8700787759999999,0.008044285,0.035639238,0.002860396,0.022873911,0.001860646,0.033213919,0.00875707,0.0036194657,0.008599701999999999,0.0017773329999999999,0.0026752570000000003,51.3,0.0135,0.1781,0.518,0.7136021127613694,Con,con safe,con safe
E14000539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,124450,0.12990000000000002,0.1173,0.1032,0.1442,0.13970000000000002,0.1402,0.1018,0.0784,0.0454,463.6442309928151,268.4170139106693,5790,0.16969696969696968,46.524708718360785,0.016551978999999998,-0.005227447000000003,620,299950.0,0.6803921568627451,9.303660049627792,0.28877551,0.388711735,0.17057823100000002,0.128443878,0.204,0.182,0.012,0.043,0.07,0.047,0.10099999999999999,0.046,0.095,0.065,0.07200000000000001,0.061999999999999986,0.19699999999999998,0.20800000000000002,0.17600000000000002,0.132,0.287,0.924165593,0.017731158,0.041525337,0.013516722,0.325995523,0.634590598,0.02342955,0.003943084,0.003451258,0.001187165,0.0032816629999999998,0.888745676,0.006113899999999999,0.043450240999999994,0.002823757,0.015110915,0.0015009160000000001,0.014890442,0.005910386,0.003663251800000001,0.012380436000000002,0.0017468289999999999,0.003663252,40.5,0.01323,0.1985,0.503,0.735791658713495,Con,con safe,con safe
E14000540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140733,0.1876,0.141,0.1398,0.1728,0.1399,0.1029,0.0597,0.0337,0.0227,20.454601296369,6880.261216579283,4850,1.2663551401869158,34.46242174898567,0.052461021,-0.027206481000000005,590,300000.0,0.9339242546333602,9.778357235984355,0.146395998,0.283139998,0.187018507,0.35847427600000004,0.158,0.153,0.001,0.062,0.052000000000000005,0.084,0.138,0.078,0.08800000000000001,0.044000000000000004,0.08,0.063,0.272,0.19375,0.17275,0.11774999999999998,0.24475,0.550039652,0.044083622,0.186292545,0.20223524899999998,0.2456975140000001,0.534546614,0.16663805199999998,0.004954502,0.026816446,0.001929476,0.016629467,0.6640095495,0.007309116999999999,0.07220818700000001,0.019989699,0.111934136,0.003818073,0.090301113,0.009091429,0.004578418,0.012557946,0.0031885409999999996,0.001013792,57.5,0.0054399999999999995,0.1913,0.6,0.6203682064864584,Lab,lab safe,lab safe
E14000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,91272,0.1172,0.1051,0.1276,0.1365,0.1272,0.1438,0.1115,0.08470000000000001,0.0463,48.367325701991405,1887.0590564043134,2580,0.2585365853658537,28.26715750723113,0.04691912,-0.018120646,510,120646.0,0.2699578947368422,4.5492458521870285,0.29484302,0.334847245,0.137915555,0.211032188,0.25,0.17600000000000002,0.002,0.048,0.057999999999999996,0.052000000000000005,0.14300000000000002,0.05,0.08900000000000001,0.037000000000000005,0.04,0.054000000000000006,0.319,0.1955,0.1735,0.1285,0.1825,0.97311991,0.007093357,0.0098817,0.007198357,0.309879366,0.676528922,0.006638355,0.0016916720000000002,0.0013066710000000001,0.000163334,0.001271671,0.956284855,0.00205334,0.019915066000000002,0.002648342,0.00718669,0.002566675,0.0031733440000000003,0.0017616729999999996,0.002205007,0.00113167,0.0004083344,0.0006650019999999999,51.9,0.0075400000000000016,0.1774,0.682,0.6098218179552676,Lab,lab safe,lab safe
E14000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,95016,0.1219,0.1094,0.1241,0.126,0.1245,0.1431,0.1149,0.0875,0.0485,86.809203518126,1094.538322542729,2005,0.3322259136212624,21.101709185821328,0.046734659000000005,-0.02049268599999999,520,117500.0,0.17558779389694856,4.345414201183432,0.29245984,0.335041377,0.121160104,0.23097025399999999,0.261,0.183,0.003,0.045,0.055999999999999994,0.052000000000000005,0.138,0.055999999999999994,0.084,0.031,0.042,0.05,0.342,0.2,0.17600000000000002,0.122,0.159,0.981268107,0.006988522,0.005285623000000001,0.005274565,0.305626203,0.686522768,0.002377424,0.001293761,0.0008956810000000002,0.00024327099999999998,0.000508658,0.971559369,0.001912997,0.013092421000000002,0.0015591479999999998,0.0050202350000000005,0.000729814,0.001879824,0.001304819,0.0011721251999999998,0.000973085,0.0002322132,0.000563947,39.6,0.0042,0.2331,0.71,0.5904441298003295,Lab,lab safe,con lab marginal
E14000543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86728,0.1053,0.1062,0.1103,0.1084,0.1236,0.15439999999999998,0.1275,0.1085,0.0558,281.40652598139803,308.19470052280536,3085,0.14684014869888484,35.570980536850854,0.033181571,-0.007770355,630,132000.0,0.17333333333333334,4.029304029304028,0.384737956,0.356828084,0.13750778,0.107456741,0.3,0.146,0.009000000000000001,0.067,0.059000000000000004,0.039,0.141,0.034,0.084,0.036000000000000004,0.034,0.051,0.24,0.2265000000000001,0.16150000000000006,0.1415,0.2315,0.984283881,0.005133632,0.008443474,0.0010469910000000002,0.287550942,0.7020016659999999,0.002195303,0.0038389659999999996,0.001260892,0.000348997,0.000101322,0.970278972,0.00260059,0.009828203,0.0009456689999999999,0.003309842,0.000765542,0.002578074,0.003118456,0.0018350479,0.002859523,0.0005628978,0.001317182,32.2,0.00925,0.1898,0.573,0.6858680945389642,Lab,con lab marginal,con safe
E14000544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96192,0.1384,0.1187,0.1145,0.1378,0.1338,0.1335,0.0956,0.07730000000000001,0.0504,60.21576927591751,1597.4553037632736,4510,0.4835526315789474,46.88539587491683,0.037466242000000004,-0.009641858999999996,590,300000.0,0.5789681443176884,9.778357235984355,0.30798845,0.358036574,0.096299861,0.222703454,0.198,0.156,0.002,0.040999999999999995,0.045,0.057999999999999996,0.107,0.048,0.084,0.062,0.141,0.057,0.258,0.22175,0.18475,0.11774999999999998,0.21675,0.927079733,0.01690323,0.027774371000000003,0.025555542999999997,0.363464047,0.610199917,0.009488555,0.0030439190000000004,0.007102479,0.002675973,0.000758192,0.925217701,0.007459275,0.016490684,0.00294357,0.01789557,0.001460635,0.012710872,0.005374246,0.0022411279,0.004761002,0.001382587,0.002040429,49.8,0.019880000000000002,0.2099,0.6709999999999999,0.6513326295391112,Con,con safe,con safe
E14000545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,114883,0.138,0.1127,0.1193,0.15789999999999998,0.145,0.1344,0.08960000000000001,0.0664,0.0367,58.900191216421796,1950.4690498860348,4445,0.3804347826086956,38.69153834771028,0.022538092000000003,-0.009619879999999996,640,285000.0,0.6285714285714286,8.563701923076923,0.23856413899999998,0.404619103,0.123825083,0.20803867199999998,0.185,0.18600000000000005,0.002,0.045,0.048,0.047,0.1,0.055,0.068,0.061,0.151,0.052000000000000005,0.177,0.20725,0.18225,0.13924999999999998,0.29325,0.903616801,0.020445202,0.056492833,0.015870958,0.39192192299999995,0.564391274,0.011667098999999998,0.006870625,0.017509908,0.001000037,0.002666765,0.8708192899999999,0.007815104,0.040186674,0.00325012,0.021861921,0.0018334010000000001,0.026408385,0.007666951,0.009704063,0.005500204,0.002638987,0.0023149,55.4,0.0055899999999999995,0.1954,0.536,0.6851664122137404,Con,con safe,con safe
E14000546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107497,0.1147,0.1049,0.111,0.1098,0.1274,0.153,0.1241,0.1,0.0552,479.56809800537,224.15377596446442,3415,0.21530249110320288,31.768328418467487,0.036364961,-0.001446555000000002,550,144000.0,0.18518518518518512,5.034965034965035,0.335689126,0.352709919,0.126962845,0.163640495,0.24600000000000002,0.191,0.013999999999999999,0.049,0.053,0.055999999999999994,0.149,0.034,0.084,0.034,0.035,0.054000000000000006,0.28800000000000003,0.2,0.177,0.124,0.21,0.974212007,0.008862515,0.010769883000000001,0.004421625,0.277859125,0.708066816,0.005240444,0.00173397,0.00236976,0.000404593,0.001146347,0.952778206,0.0027454529999999997,0.025210002999999998,0.00133901,0.004951448999999999,0.001223412,0.004884017,0.001868835,0.0014931410000000001,0.002186729,0.0005201915,0.000799553,33.7,0.009940000000000001,0.2371,0.6829999999999999,0.6668831168831169,Lab,con lab marginal,con lab marginal
E14000547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97227,0.0898,0.1301,0.2554,0.1033,0.1058,0.1114,0.0863,0.0688,0.049100000000000005,28.681651743504805,3389.867531670935,4275,0.21104815864022666,43.969267795982596,0.027668643,-0.0014498569999999988,650,357750.0,0.6261363636363637,10.58431952662722,0.305649867,0.26596817,0.23413793100000002,0.174986737,0.109,0.141,0.002,0.087,0.066,0.026000000000000002,0.132,0.035,0.149,0.08900000000000001,0.095,0.071,0.139,0.124,0.132,0.214,0.391,0.916530683,0.022890197,0.041920346000000004,0.012052803,0.4558682860000001,0.511518248,0.010781125,0.0077426030000000015,0.004704082,0.0020481889999999997,0.0009565719999999999,0.863840466,0.006178327,0.04761476,0.005007934,0.013662093,0.005514354,0.009790792,0.008440338,0.019097671000000004,0.012007788,0.00333112,0.005514354,45.1,0.00717,0.1899,0.317,0.7441822156997814,LD,con ld marginal,ld safe
E14000548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,111704,0.1358,0.1251,0.1168,0.1375,0.1316,0.1286,0.1019,0.0786,0.0442,55.047036054157,2029.2464046584107,3545,0.2638146167557933,31.735658526104704,0.049705651,-0.0049417,520,130000.0,0.09243697478991586,4.807692307692308,0.302678387,0.367836405,0.143742397,0.164145877,0.262,0.183,0.002,0.044000000000000004,0.048,0.055,0.11199999999999999,0.048,0.09,0.045,0.067,0.044000000000000004,0.28600000000000003,0.21075,0.16875,0.12875,0.20475,0.777949749,0.013290207,0.202189084,0.004124227,0.264636373,0.536075404,0.18774038699999998,0.0016404229999999998,0.003855457,0.00038925300000000016,0.003095487,0.901917534,0.002595019,0.013253135,0.0015940829999999998,0.006904604999999999,0.0015940829999999998,0.06511645099999999,0.002261374,0.001353117,0.002150159,0.000352182,0.000898989,40.6,0.00745,0.2187,0.596,0.6724966005913101,Lab,lab safe,con lab marginal
E14000549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,117649,0.1179,0.0716,0.2106,0.2545,0.1347,0.0943,0.0576,0.0371,0.0218,10.2964762427599,11426.142034050381,6885,0.2702952029520296,58.52153439468249,0.023482182999999997,-0.012162963000000006,830,749825.0,0.84685960591133,17.373146431881366,0.166638914,0.253330281,0.316917825,0.23505536600000002,0.066,0.096,0.0,0.055,0.04,0.027999999999999997,0.081,0.055999999999999994,0.07200000000000001,0.191,0.21899999999999997,0.094,0.107,0.08975000000000001,0.09875,0.10875,0.59475,0.734839611,0.050389377,0.070800026,0.122388927,0.364758362,0.550553374,0.05545924,0.007581366,0.011076853999999999,0.004751239,0.001855514,0.655820971,0.019913972,0.098548389,0.014797252,0.064071447,0.009108885,0.019576606,0.015631296,0.010851943,0.03797243,0.018086572,0.035620238,50.3,0.00242,0.1325,0.22,0.7111918941913528,Lab,con lab marginal,con lab marginal
E14000550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102799,0.1213,0.1138,0.087,0.1109,0.138,0.1497,0.1145,0.0951,0.0697,176.27988925595704,583.1578430976699,7675,0.2309542902967121,74.66025934104417,0.013907191000000001,-0.005706219,790,525000.0,0.5957446808510638,12.779941577409932,0.379610351,0.359086853,0.11850585,0.11756395,0.174,0.151,0.003,0.048,0.038,0.053,0.08900000000000001,0.051,0.091,0.105,0.126,0.071,0.165,0.16649999999999998,0.16149999999999998,0.1235,0.3825,0.87552698,0.022829948,0.083964704,0.010111986,0.28727097100000004,0.630132714,0.019690704,0.004336583,0.018533611000000002,0.003954239,0.032469035,0.8665419019999999,0.011168463,0.032841317,0.003883808,0.021974705,0.003722821,0.02638172,0.006540091,0.005684848,0.012476481000000001,0.002726715,0.006057129999999999,38.3,0.0233,0.19,0.49,0.7241241422011249,Con,con safe,con safe
E14000551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93099,0.12300000000000001,0.1147,0.0984,0.1318,0.14550000000000002,0.1446,0.102,0.08070000000000001,0.0592,34.4807253262058,2700.030208739361,4445,0.4022082018927444,47.74487373656001,0.016882472,-0.007573130999999999,800,490000.0,0.8148148148148149,11.778846153846152,0.375861599,0.392970985,0.135267675,0.08099713900000001,0.122,0.11699999999999999,0.001,0.031,0.073,0.036000000000000004,0.107,0.047,0.109,0.105,0.17,0.08,0.156,0.16925,0.17725000000000002,0.13125,0.36625,0.8669133790000001,0.034708255,0.050154578,0.03842043,0.32625760000000004,0.620484766,0.021951248,0.004654584,0.017319649,0.004332786,0.002022733,0.8680166880000001,0.011607728000000001,0.032409695,0.007872568,0.026582846,0.0047235409999999995,0.018572363999999997,0.00632104,0.005907299,0.00919424,0.004275322,0.004505177,62.8,0.0005,0.1131,0.466,0.7627824806772175,Con,con safe,con safe
E14000552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106761,0.1352,0.1194,0.1239,0.1441,0.134,0.1294,0.0955,0.0687,0.0498,33.9672267949843,3143.059062324294,3835,0.30000000000000004,35.92135704985903,0.054382107,-0.005545113999999997,540,240000.0,0.6053511705685619,8.547008547008549,0.280175353,0.311933755,0.194154895,0.193886995,0.172,0.18,0.003,0.052000000000000005,0.061,0.062,0.133,0.053,0.11,0.057999999999999996,0.06,0.057,0.22399999999999998,0.1965,0.16949999999999998,0.1385,0.2715,0.744266123,0.040379554,0.15429521300000001,0.052025409,0.29793402299999994,0.561237211,0.079235351,0.003502662,0.019502108,0.000979558,0.025320087999999998,0.77345497,0.009350325999999999,0.083549364,0.0074307880000000015,0.028357707000000006,0.003720341,0.06335464,0.00664912,0.005204519,0.014752736,0.002374686,0.0018008029999999997,66.5,0.0035600000000000002,0.1318,0.519,0.6773865708836264,Lab,con lab marginal,con lab marginal
E14000553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146406,0.1068,0.0913,0.2378,0.2226,0.1281,0.1055,0.0583,0.0306,0.019,10.426517667466904,14041.69682240312,10490,0.5415135929463629,71.65006898624374,0.043684244000000004,-0.013391877999999996,750,565000.0,0.8524590163934427,14.487179487179489,0.077001252,0.167032648,0.28087399999999996,0.43503983399999996,0.063,0.09699999999999999,0.0,0.086,0.047,0.038,0.10099999999999999,0.066,0.08,0.14400000000000002,0.196,0.081,0.158,0.12224999999999996,0.11525,0.13625,0.46925,0.584530754,0.057341805999999995,0.121180506,0.201459035,0.35774806000000003,0.512622311,0.08542387900000001,0.01518313,0.017830891,0.004023016,0.002631953,0.582159624,0.018423673,0.10327057699999999,0.018779343,0.111332417,0.009342249,0.026643588,0.021743254,0.03122777,0.030287223,0.029093754,0.017696527,35.9,0.01341,0.2141,0.261,0.6721775394697647,Lab,lab safe,lab safe
E14000554,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75425,0.0863,0.0863,0.0902,0.1002,0.1102,0.1657,0.1629,0.1257,0.067,2379.41801142358,31.698927905010706,3500,0.13636363636363644,46.403712296983755,0.028975322,-0.0034488859999999948,520,176100.0,0.1623762376237623,6.51257396449704,0.350176088,0.277084701,0.165074912,0.174864203,0.18,0.149,0.053,0.081,0.095,0.037000000000000005,0.134,0.036000000000000004,0.084,0.051,0.033,0.068,0.24,0.1905,0.17650000000000002,0.1235,0.2695,0.9865289629999999,0.004926173,0.005890276999999999,0.001862173,0.28558599,0.7043503529999999,0.0027338279999999998,0.0023508279999999997,0.000356586,0.000396207,0.000911276,0.968527959,0.0023376210000000002,0.013721968000000001,0.000832035,0.003803587,0.000911276,0.00246969,0.0017565179999999999,0.0012810687999999998,0.0026281729999999997,0.0005546897,0.001162207,29.6,0.06252,0.2489,0.5529999999999999,0.7191490808917306,Con,con safe,con safe
